First_Word,Second_Word,Probability
other,restaurant,0.06060606060606061
prefer,caffe,0.04
venezia,i,0.15625
some,african,0.004728132387706856
african,food,0.5263157894736842
saturday,i,0.09433962264150944
dollar,i,0.17073170731707318
go,not,0.004106776180698152
not,f,0.0035842293906810036
f,f,0.2
f,farther,0.2
farther,than,0.75
minutes,how,0.010273972602739725
about,if,0.000864304235090752
if,the,0.06382978723404255
is,about,0.004347826086956522
about,half,0.006914433880726016
hour,please,0.02
please,provide,0.0035211267605633804
provide,me,1.0
about,blue,0.003457216940363008
nile,i,0.16666666666666666
for,italian,0.013392857142857142
italian,dinner,0.004608294930875576
go,today,0.004106776180698152
for,us,0.002976190476190476
us,both,0.6666666666666666
both,it,0.2
be,very,0.03412073490813648
to,ic,0.0003681885125184094
ic,i__c__s__i,1.0
i__c__s__i,lets,0.005714285714285714
try,it,0.07017543859649122
it,with,0.005649717514124294
with,fast,0.015151515151515152
food,no,0.003993610223642172
dont,like,0.016
like,pizza,0.001963350785340314
pizza,so,0.01
so,what,0.009900990099009901
about,russian,0.0025929127052722557
russian,dinner,0.046511627906976744
dinner,so,0.002109704641350211
both,i,0.2
would,go,0.0025
go,a,0.01642710472279261
a,distance,0.00946073793755913
minutes,so,0.00684931506849315
of,six,0.002053388090349076
six,minutes,0.02564102564102564
so,provide,0.009900990099009901
the,ristorante,0.0026761819803746653
saturday,in,0.006289308176100629
a,famous,0.000946073793755913
famous,american,1.0
restaurant,oh,0.003963011889035667
dont,know,0.032
know,how,0.018691588785046728
how,much,0.1267605633802817
need,for,0.02702702702702703
a,excellent,0.000946073793755913
excellent,dinner,0.3333333333333333
dinner,oh,0.004219409282700422
oh,it,0.04918032786885246
be,too,0.015748031496062992
i__c__s__i,probably,0.005714285714285714
probably,a,0.25
mile,or,0.07407407407407407
get,you,0.009433962264150943
you,helped,0.0017889087656529517
helped,in,1.0
in,take,0.0026041666666666665
take,any,0.05128205128205128
any,cost,0.022167487684729065
cost,for,0.025
for,thi,0.001488095238095238
thi,tell,1.0
about,soup,0.0025929127052722557
heike,give,0.2
me,once,0.001072961373390558
once,more,0.3333333333333333
more,the,0.00196078431372549
please,how,0.01056338028169014
about,sauls,0.001728608470181504
deli,tell,0.05263157894736842
what,sauls,0.0034482758620689655
deli,is,0.05263157894736842
is,like,0.002173913043478261
like,do,0.0006544502617801048
the,available,0.0008920606601248885
available,meals,0.09090909090909091
meals,at,0.5
at,sauls,0.00881057268722467
deli,lets,0.05263157894736842
it,again,0.00847457627118644
again,can,0.03870967741935484
the,type,0.012488849241748439
of,courses,0.002053388090349076
courses,i,1.0
at,that,0.013215859030837005
restaurant,start,0.009247027741083224
over,please,0.03625954198473282
please,lets,0.02112676056338028
lets,have,0.007272727272727273
a,nice,0.017029328287606435
nice,french,0.03571428571428571
still,want,0.1111111111111111
saturday,take,0.006289308176100629
the,categories,0.0008920606601248885
categories,i,1.0
i,will,0.009229676961306355
will,stay,0.016666666666666666
stay,with,0.25
with,this,0.015151515151515152
this,one,0.034482758620689655
one,mile,0.16129032258064516
i__c__s__i,how,0.005714285714285714
about,la,0.01901469317199654
eiffel,how,0.02857142857142857
chezpanisse,do,0.041666666666666664
the,meals,0.0008920606601248885
at,chezpanisse,0.00881057268722467
have,other,0.0026845637583892616
other,gourmet,0.030303030303030304
gourmet,restaurants,1.0
restaurants,californian,0.0021551724137931034
californian,style,0.047619047619047616
style,howbout,0.25
howbout,do,0.02702702702702703
other,charming,0.030303030303030304
charming,restaurants,1.0
restaurants,do,0.017241379310344827
have,restaurants,0.0013422818791946308
for,napav,0.001488095238095238
napav,do,1.0
have,cafes,0.0013422818791946308
cafes,in,0.3333333333333333
in,your,0.020833333333333332
your,list,0.38095238095238093
wednesday,for,0.057971014492753624
mind,about,0.15
the,money,0.0026761819803746653
the,length,0.0008920606601248885
length,of,1.0
the,travel,0.0008920606601248885
travel,excellent,0.008403361344537815
excellent,i,0.3333333333333333
place,for,0.09271523178807947
today,is,0.015625
any,good,0.034482758620689655
for,thai,0.010416666666666666
food,actually,0.001597444089456869
dollars,maximum,0.0014124293785310734
maximum,the,0.3333333333333333
the,place,0.0053523639607493305
place,should,0.019867549668874173
be,reachable,0.0026246719160104987
reachable,within,1.0
within,ten,0.15384615384615385
minutes,i,0.0273972602739726
know,more,0.14485981308411214
barbecue,can,0.03125
have,the,0.016107382550335572
again,what,0.03225806451612903
nakapan,give,0.045454545454545456
me,back,0.001072961373390558
back,the,0.037037037037037035
list,there,0.00390625
there,is,0.05555555555555555
is,a,0.04565217391304348
place,its,0.013245033112582781
its,called,0.038461538461538464
called,like,0.08333333333333333
like,plearn,0.0006544502617801048
cuisine,just,0.015873015873015872
just,give,0.027777777777777776
more,details,0.00392156862745098
details,about,0.6666666666666666
that,please,0.005050505050505051
please,the,0.01056338028169014
list,give,0.01171875
barbecue,start,0.03125
over,i,0.1297709923664122
in,some,0.015625
italian,place,0.004608294930875576
place,around,0.019867549668874173
around,thirty,0.0625
dollars,walking,0.0014124293785310734
lunch,around,0.002544529262086514
dollars,fifteen,0.0014124293785310734
about,joshuya,0.00432152117545376
joshuya,i,0.1111111111111111
to,pizza,0.0003681885125184094
pizza,place,0.05
lunch,three,0.002544529262086514
three,dollars,0.10869565217391304
dollars,five,0.012711864406779662
my,mother,0.04
mother,out,0.5
to,an,0.010309278350515464
money,to,0.03571428571428571
spend,lets,0.00641025641025641
say,no,0.0425531914893617
we,are,0.047619047619047616
are,going,0.0058823529411764705
going,to,0.38095238095238093
walk,lets,0.014084507042253521
than,secon,0.002512562814070352
secon,ten,1.0
minutes,oh,0.003424657534246575
oh,2a_1_0001,0.01639344262295082
2a_1_0001,i,1.0
eat,something,0.0036101083032490976
something,tomorrow,0.010309278350515464
tomorrow,morning,0.014492753623188406
morning,somewhere,0.06666666666666667
somewhere,in,0.14705882352941177
berkeley,2a_1_0002,0.00641025641025641
2a_1_0002,american,1.0
american,breakfast,0.07006369426751592
breakfast,2a_1_0003,0.005952380952380952
2a_1_0003,no,1.0
dollars,2a_1_0004,0.0014124293785310734
2a_1_0004,as,1.0
as,close,0.06666666666666667
close,as,0.03488372093023256
possible,2a_1_0005,0.07692307692307693
2a_1_0005,at,1.0
at,what,0.013215859030837005
what,time,0.020689655172413793
time,does,0.1875
does,this,0.02564102564102564
restaurant,open,0.009247027741083224
open,2a_1_0006,0.012658227848101266
2a_1_0006,so,1.0
like,this,0.0006544502617801048
time,to,0.0625
an,italian,0.2751677852348993
italian,restaurant,0.22119815668202766
restaurant,2a_1_0007,0.001321003963011889
2a_1_0007,in,1.0
the,late,0.0008920606601248885
late,evening,0.043478260869565216
evening,2a_1_0008,0.015151515151515152
2a_1_0008,fifty,1.0
dollars,2a_1_0009,0.0014124293785310734
2a_1_0009,doesnt,1.0
doesnt,really,0.04794520547945205
really,matter,0.12727272727272726
matter,2a_1_0010,0.006329113924050633
2a_1_0010,well,1.0
well,i,0.1935483870967742
care,about,0.2911392405063291
cost,you,0.00625
you,could,0.0017889087656529517
could,give,0.008333333333333333
more,restaurants,0.00392156862745098
restaurants,2a_1_0011,0.0021551724137931034
2a_1_0011,okay,1.0
okay,could,0.005681818181818182
of,very,0.006160164271047228
expensive,restaurants,0.09333333333333334
restaurants,but,0.0021551724137931034
about,which,0.000864304235090752
which,kind,0.05063291139240506
food,2a_1_0012,0.0007987220447284345
2a_1_0012,i,1.0
berkeley,2a_1_0013,0.00641025641025641
2a_1_0013,it,1.0
it,doesnt,0.14124293785310735
matter,which,0.012658227848101266
food,2a_1_0014,0.0007987220447284345
2a_1_0014,doesnt,1.0
matter,when,0.006329113924050633
when,i,0.0625
like,just,0.0013089005235602095
just,to,0.05555555555555555
restaurants,2a_1_0015,0.0021551724137931034
2a_1_0015,as,1.0
far,as,0.050505050505050504
as,you,0.044444444444444446
you,want,0.0035778175313059034
want,2a_1_0016,0.0009643201542912247
2a_1_0016,just,1.0
just,cut,0.027777777777777776
cut,down,1.0
down,the,0.5
list,to,0.00390625
restaurants,2a_1_0017,0.0021551724137931034
2a_1_0017,i,1.0
about,fondue,0.00432152117545376
fondue,freds,0.8333333333333334
freds,in,0.2
in,telegraph,0.0026041666666666665
telegraph,avenue,0.38461538461538464
avenue,2a_1_0018,0.043478260869565216
2a_1_0018,w,1.0
w,which,0.3333333333333333
the,swiss,0.0008920606601248885
swiss,food,1.0
food,2a_1_0019,0.0007987220447284345
2a_1_0019,s,1.0
s,so,0.2
so,whats,0.009900990099009901
the,price,0.027653880463871544
price,for,0.06153846153846154
an,average,0.006711409395973154
average,meal,0.5
meal,in,0.025
in,this,0.018229166666666668
restaurant,2a_1_0020,0.001321003963011889
2a_1_0020,could,1.0
again,2a_1_0021,0.0064516129032258064
2a_1_0021,some,1.0
about,restaurant,0.000864304235090752
restaurant,in,0.046235138705416116
in,solano,0.0026041666666666665
solano,avenue,0.6
avenue,2a_1_0022,0.043478260869565216
2a_1_0022,could,1.0
you,go,0.0035778175313059034
go,back,0.04106776180698152
back,to,0.9259259259259259
list,2a_1_0023,0.00390625
2a_1_0023,i,1.0
see,only,0.011764705882352941
only,restaurants,0.023255813953488372
in,shattuck,0.0026041666666666665
shattuck,avenue,0.25
avenue,8e_1_0001,0.043478260869565216
8e_1_0001,id,1.0
berkeley,italian,0.00641025641025641
restaurants,8e_1_0002,0.0021551724137931034
8e_1_0002,whats,1.0
cheapest,italian,0.08333333333333333
berkeley,8e_1_0003,0.00641025641025641
8e_1_0003,id,1.0
the,dinner,0.003568242640499554
dinner,8e_1_0004,0.002109704641350211
8e_1_0004,just,1.0
just,five,0.027777777777777776
minutes,far,0.00684931506849315
icksee,by,0.00819672131147541
by,walk,0.03125
walk,8e_1_0005,0.014084507042253521
8e_1_0005,a,1.0
dollars,8e_1_0006,0.0014124293785310734
8e_1_0006,a,1.0
can,reach,0.0022026431718061676
reach,by,0.5
car,in,0.02040816326530612
in,five,0.005208333333333333
minutes,8e_1_0007,0.003424657534246575
8e_1_0007,id,1.0
restaurant,caffe,0.001321003963011889
giovanni,8e_1_0008,0.02857142857142857
8e_1_0008,id,1.0
restaurant,8e_1_0009,0.001321003963011889
8e_1_0009,id,1.0
a,dinner,0.01608325449385052
dinner,8e_1_0010,0.002109704641350211
8e_1_0010,id,1.0
expensive,res,0.006666666666666667
res,chinese,1.0
berkeley,8e_1_0011,0.00641025641025641
8e_1_0011,it,1.0
matter,the,0.04430379746835443
icksee,8e_1_0012,0.00819672131147541
8e_1_0012,it,1.0
cost,of,0.0375
restaurant,8e_1_0013,0.001321003963011889
8e_1_0013,where,1.0
vegetarian,dinner,0.028037383177570093
dinner,8e_1_0014,0.002109704641350211
8e_1_0014,whats,1.0
whats,a,0.09090909090909091
restaurant,a,0.001321003963011889
dinner,8e_1_0015,0.002109704641350211
8e_1_0015,whats,1.0
the,closest,0.010704727921498661
closest,french,0.07142857142857142
to,icksee,0.008836524300441826
icksee,8e_1_0016,0.00819672131147541
8e_1_0016,it,1.0
cost,8e_1_0017,0.00625
8e_1_0017,whats,1.0
the,close,0.0008920606601248885
close,day,0.011627906976744186
day,of,0.16666666666666666
of,metropole,0.002053388090349076
metropole,8e_1_0018,0.038461538461538464
8e_1_0018,give,1.0
eiffel,8e_1_0019,0.02857142857142857
8e_1_0019,what,1.0
what,are,0.04827586206896552
other,what,0.030303030303030304
other,french,0.030303030303030304
berkeley,8e_1_0020,0.00641025641025641
8e_1_0020,it,1.0
icksee,8e_1_0021,0.00819672131147541
8e_1_0021,what,1.0
alacarte,8e_1_0022,0.16666666666666666
8e_1_0022,i,1.0
i,dunno,0.0003549875754348598
dunno,whats,1.0
whats,8e_1_0023,0.030303030303030304
8e_1_0023,what,1.0
about,aucoquelet,0.00864304235090752
aucoquelet,8e_1_0024,0.034482758620689655
8e_1_0024,what,1.0
aucoquelet,8e_1_0025,0.034482758620689655
8e_1_0025,can,1.0
of,portuguese,0.002053388090349076
portuguese,restaurants,0.2222222222222222
restaurants,8e_1_0026,0.0021551724137931034
8e_1_0026,can,1.0
me,list,0.001072961373390558
of,japanese,0.002053388090349076
on,telegraph,0.015873015873015872
telegraph,8e_1_0027,0.07692307692307693
8e_1_0027,just,1.0
just,for,0.027777777777777776
lunch,8e_1_0028,0.002544529262086514
8e_1_0028,doesnt,1.0
cost,8e_1_0029,0.00625
8e_1_0029,i,1.0
go,on,0.08008213552361396
telegraph,8e_1_0030,0.07692307692307693
8e_1_0030,id,1.0
a,ja,0.000946073793755913
ja,a,1.0
restaurant,five,0.003963011889035667
icksee,spending,0.00819672131147541
spending,not,0.2857142857142857
not,8e_1_0031,0.0035842293906810036
8e_1_0031,we,1.0
we,like,0.047619047619047616
icksee,for,0.00819672131147541
dinner,spending,0.002109704641350211
money,8e_1_0032,0.011904761904761904
8e_1_0032,id,1.0
icksee,not,0.00819672131147541
not,spending,0.010752688172043012
money,8e_1_0033,0.011904761904761904
8e_1_0033,for,1.0
breakfast,i,0.07142857142857142
eat,japanese,0.0048134777376654635
dinner,say,0.002109704641350211
say,twenty,0.06382978723404255
per,head,0.03125
head,say,0.5
five,mile,0.0034965034965034965
mile,radius,0.05555555555555555
radius,i,0.25
cost,could,0.00625
little,more,0.15789473684210525
about,joshuyas,0.000864304235090752
joshuyas,could,1.0
list,tell,0.02734375
about,kirala,0.003457216940363008
kirala,could,0.1111111111111111
about,sushiko,0.00432152117545376
out,about,0.1206896551724138
the,area,0.007136485280999108
about,dinner,0.0025929127052722557
the,neighborhood,0.0026761819803746653
neighborhood,of,0.6666666666666666
of,berkeley,0.014373716632443531
berkeley,it,0.01282051282051282
a,bit,0.002838221381267739
venezia,b5_1_0001,0.03125
b5_1_0001,id,1.0
a,fancy,0.006622516556291391
fancy,restaurant,0.13333333333333333
restaurant,b5_1_0002,0.001321003963011889
b5_1_0002,id,1.0
like,french,0.002617801047120419
food,b5_1_0003,0.0007987220447284345
b5_1_0003,next,1.0
next,thursday,0.1111111111111111
thursday,b5_1_0004,0.022727272727272728
b5_1_0004,dinner,1.0
dinner,b5_1_0005,0.002109704641350211
b5_1_0005,i,1.0
food,b5_1_0006,0.0007987220447284345
b5_1_0006,i,1.0
dinner,b5_1_0007,0.002109704641350211
b5_1_0007,it,1.0
be,really,0.007874015748031496
really,expensive,0.03636363636363636
expensive,b5_1_0008,0.006666666666666667
b5_1_0008,as,1.0
as,we,0.022222222222222223
get,b5_1_0009,0.009433962264150943
b5_1_0009,i,1.0
i__c__s__i,b5_1_0010,0.005714285714285714
b5_1_0010,tell,1.0
about,le,0.00864304235090752
le,bateau,0.7857142857142857
bateau,ivre,1.0
ivre,b5_1_0011,0.06666666666666667
b5_1_0011,tell,1.0
alacarte,b5_1_0012,0.16666666666666666
b5_1_0012,show,1.0
again,b5_1_0013,0.0064516129032258064
b5_1_0013,let,1.0
let,me,1.0
me,see,0.0075107296137339056
again,b5_1_0014,0.0064516129032258064
b5_1_0014,i,1.0
really,close,0.05454545454545454
i__c__s__i,b5_1_0015,0.005714285714285714
b5_1_0015,i,1.0
breakfast,instead,0.005952380952380952
instead,b5_1_0016,0.047619047619047616
b5_1_0016,start,1.0
over,b5_1_0017,0.0019083969465648854
b5_1_0017,i,1.0
breakfast,at,0.03571428571428571
at,a,0.09251101321585903
really,cheap,0.05454545454545454
cheap,place,0.034013605442176874
place,tomorrow,0.006622516556291391
tomorrow,b5_1_0018,0.014492753623188406
b5_1_0018,this,1.0
is,for,0.006521739130434782
breakfast,b5_1_0019,0.005952380952380952
b5_1_0019,what,1.0
what,kinds,0.010344827586206896
about,b5_1_0020,0.000864304235090752
b5_1_0020,i,1.0
food,b5_1_0021,0.0007987220447284345
b5_1_0021,a,1.0
a,moderate,0.001892147587511826
moderate,distance,0.1111111111111111
distance,away,0.005235602094240838
away,b5_1_0022,0.0136986301369863
b5_1_0022,about,1.0
minutes,b5_1_0023,0.003424657534246575
b5_1_0023,fifteen,1.0
away,b5_1_0024,0.0136986301369863
b5_1_0024,i,1.0
said,fifteen,0.01694915254237288
minutes,b5_1_0025,0.003424657534246575
b5_1_0025,within,1.0
within,half,0.02564102564102564
half,a,0.4411764705882353
icksee,b5_1_0026,0.00819672131147541
b5_1_0026,tell,1.0
about,sandwiches,0.001728608470181504
agogo,b5_1_0027,0.2
b5_1_0027,sandwiches,1.0
agogo,b5_1_0028,0.2
b5_1_0028,show,1.0
please,b5_1_0029,0.0035211267605633804
b5_1_0029,id,1.0
the,homemade,0.003568242640499554
cafe,b5_1_0030,0.006622516556291391
b5_1_0030,start,1.0
over,b5_1_0031,0.0019083969465648854
b5_1_0031,i,1.0
food,right,0.001597444089456869
now,b5_1_0032,0.015151515151515152
b5_1_0032,i,1.0
be,lunch,0.005249343832020997
lunch,b5_1_0033,0.002544529262086514
b5_1_0033,about,1.0
walk,b5_1_0034,0.014084507042253521
b5_1_0034,tell,1.0
about,sunhongkong,0.0025929127052722557
sunhongkong,b5_1_0035,0.08333333333333333
b5_1_0035,sunhongkong,1.0
sunhongkong,b5_1_0036,0.08333333333333333
b5_1_0036,tell,1.0
nile,b5_1_0037,0.05555555555555555
b5_1_0037,start,1.0
over,b5_1_0038,0.0019083969465648854
b5_1_0038,i,1.0
vegetarian,restaurant,0.12149532710280374
restaurant,b5_1_0039,0.001321003963011889
b5_1_0039,i,1.0
eat,next,0.006016847172081829
next,monday,0.08333333333333333
monday,i,0.18840579710144928
dinner,b5_1_0040,0.002109704641350211
b5_1_0040,dinner,1.0
please,b5_1_0041,0.0035211267605633804
b5_1_0041,it,1.0
matter,b5_1_0042,0.006329113924050633
b5_1_0042,i,1.0
close,by,0.11627906976744186
by,here,0.03125
here,b5_1_0043,0.022222222222222223
b5_1_0043,i,1.0
said,i,0.2542372881355932
by,b5_1_0044,0.03125
b5_1_0044,close,1.0
by,b5_1_0045,0.03125
b5_1_0045,about,1.0
i__c__s__i,b5_1_0046,0.005714285714285714
b5_1_0046,tell,1.0
cuisine,b5_1_0047,0.015873015873015872
b5_1_0047,let,1.0
again,b5_1_0048,0.0064516129032258064
b5_1_0048,tell,1.0
the,pizza,0.0008920606601248885
place,b5_1_0049,0.006622516556291391
b5_1_0049,jupiter,1.0
jupiter,b5_1_0050,0.06666666666666667
b5_1_0050,start,1.0
over,b5_1_0051,0.0019083969465648854
b5_1_0051,tell,1.0
about,greek,0.00432152117545376
berkeley,b5_1_0052,0.00641025641025641
b5_1_0052,i,1.0
today,b5_1_0053,0.0078125
b5_1_0053,dinner,1.0
care,how,0.1518987341772152
much,it,0.06741573033707865
costs,b5_1_0054,0.0625
b5_1_0054,dinner,1.0
dinner,b5_1_0055,0.002109704641350211
b5_1_0055,i,1.0
tonight,b5_1_0056,0.024390243902439025
b5_1_0056,i,1.0
want,greek,0.0048216007714561235
